Unnamed: 0,username,comicID,rating
22355,firekuwon,1412,4.0
50841,zhenya,23390,4.0
38,scifer,1,5.0
62896,arff98,46282,4.0
75819,Oshiricke,110737,5.0
27811,Lemonfren,3285,5.0
9174,Morlaer,81,5.0
14298,emanime,598,3.0
36813,ChattyIntrovert,7749,4.0
15580,BiancaRosa,618,3.0
63083,alansova,46646,5.0
66287,allenjke,62887,4.0
13849,Fai-chan,591,5.0
68834,Tezsa,75989,4.0
58013,Knightdemon272,33327,4.0
39666,DuskPixie,10573,5.0
22127,Bacchi-gu,1400,3.0
8043,RashellAGB,44,5.0
63993,chushuu,49865,4.0
66637,YoiteAoyagi,63849,4.0
2096,Ropogni,11,5.0
51505,Foxyclaws,24098,3.0
14609,Paper_Moon,606,4.0
35043,Kenny41,5911,5.0
6567,Romario3210,29,3.0
29793,magedgamed,3685,3.0
56446,Sunmazu,29983,4.0
64145,Zeta_Riemann,50145,4.0
74796,Kristof1995,103897,5.0
23137,Sthich_Rounathan,1517,3.0
48750,dingledong,20593,4.0
14948,pyrce,610,5.0
64423,soohye,50217,4.0
57645,HoshinaUtau,32931,4.0
29333,Coptori,3633,5.0
33492,bibi266,5255,5.0
22071,Exsequens,1400,3.0
18650,WinterRose,878,4.0
7882,Warkenobi,44,5.0
32838,HaltzRedmont,4608,2.0
60824,Shiorins,39883,5.0
46846,Saymon,17465,5.0
34870,Dar_Klink,5806,4.0
61012,Ragnao,42451,5.0
68802,RazorJazz9,75989,4.0
49393,beyondultra,21525,5.0
36953,termani,8042,5.0
51620,Thi-chan,24294,5.0
30153,Airon,3831,4.0
20761,me_here_me_there,1162,4.0
22270,missiemoon,1412,4.0
4672,Willowtry,20,5.0
6573,planetofunstable,29,4.0
11283,JohnGaltMG,336,5.0
65163,AkashiMaou,56805,3.0
7564,Dainius,42,5.0
43427,_Exon,13492,4.0
3328,Kyrahiko,13,5.0
18663,gosakurago,878,4.0
41434,Necronomicon,12309,4.0
4884,Tsuyuri,21,4.0
76101,TheTagre,112922,4.0
22379,Bangtangarang,1412,4.0
33001,AkameIsMyWaifu,4632,5.0
62454,MagicalYuuki,44489,4.0
37361,Jousuke,8300,4.0
251,Ozean,1,5.0
11179,djwhack03,336,3.0
43731,SarasaKai,13702,4.0
15531,nakari_chan,618,4.0
4534,Vienuolis,20,5.0
16843,Ozymandyas,656,4.0
35479,Kizuita,6520,4.0
33845,ChattyIntrovert,5272,4.0
75241,Se1ko_Kimura,108197,3.0
61136,niks1991911,42451,4.0
63663,BorderlandsFan,48881,4.0
57618,Onepiecepp,32779,4.0
75618,Loorya,110485,5.0
70382,HaarWyvern,86337,2.0
10177,Yoroko,107,4.0
57072,hoppenscooter,31499,3.0
67332,xacthashtag,67645,4.0
65906,o0SeLin0o,60783,4.0
19813,TrapGod_Scarlet,1061,4.0
17985,virtual_core,745,5.0
6504,protestprocess,29,4.0
10764,Reiayni,157,5.0
45846,xDark_Ghoul,15805,5.0
57985,Dark_Amber,33327,5.0
41735,Lalwen_Liel,12554,5.0
74374,Kamilek,103851,3.0
16336,stuvi,647,4.0
59545,dbfuentes,36267,4.0
73711,marcelb,100448,3.0
74743,Pato96,103897,4.0
63777,MwM,49361,4.0
47165,Iroki,17731,4.0
6285,asetrisk,25,5.0
68899,mouna-chan,75989,5.0
50836,Paniz,23390,5.0
64270,Shia-Chan,50217,4.0
22122,kishiberohan,1400,4.0
67899,Sunmazu,70259,5.0
40496,Sameien,11734,5.0
67475,marcelb,69903,4.0
1667,wakka9ca,10,5.0
68679,Ajdamko,75989,5.0
50029,Ejc,22046,4.0
41875,levisasscrack,12554,5.0
7345,gryupus,40,5.0
56051,Linnuy,28825,4.0
9738,Cookie-chan-,94,4.0
57264,-MgZ_,31499,4.0
31700,Fiby,4207,4.0
13155,GodspeedK,564,3.0
7142,eunhyuk,36,5.0
66262,wolvix,62887,5.0
5797,Dragetsu,24,5.0
41976,xeries,12586,3.0
3272,LaOveja,13,4.0
42056,Dasdsadzxczx,12586,4.0
68429,Bonssons,72007,1.0
66053,Yoroko,61189,4.0
43848,Vanroy17,13748,4.0
31429,Xsaderman,3992,3.0
28488,Dejiko,3493,5.0
5350,Saymon,22,5.0
58160,darknees79,33327,4.0
63193,Tekkers,46716,3.0
12040,Nidhoeggr,401,4.0
25047,LadyAna,2335,4.0
800,5za,3,5.0
49776,Kenpachi13,21729,5.0
57694,Qvon,32931,3.0
50110,PirateRanD,22046,4.0
65575,Everaldo,57015,5.0
10002,Lontrain,105,4.0
66978,Awowado,67019,4.0
37257,Jaya_0,8157,5.0
77101,buenox,121496,5.0
66362,AK25,62887,3.0
64495,draket3,54817,4.0
62499,Meteorstar,44677,4.0
27636,Nuage,3258,4.0
71768,idlezeal,91941,4.0
28742,Dainius,3565,5.0
10933,clalala,165,4.0
40255,reldrick,11652,4.0
69685,Rumotameru,81117,5.0
47250,jodichan,17731,4.0
67033,Thelas,67019,3.0
17636,shinshoki,677,3.0
49226,Tai-,21419,3.0
43996,Akatsuki03,13801,4.0
23654,ys19931006,1649,4.0
57331,Kazuki_Ken,31499,4.0
52523,Jackyanimal,24705,4.0
57631,Animehunter,32931,5.0
50042,bt007,22046,4.0
32051,star_lit,4392,4.0
73559,Iamdeva,100128,5.0
36407,Allen,7627,4.0
70681,DarkOverLord926,87609,4.0
49513,tidus121,21614,3.0
65574,kaitonic,57015,4.0
42616,kippei-san,13171,5.0
48955,93WolfFire93,21077,5.0
26351,FelipeSL,3006,4.0
9433,Yoshidayama,85,4.0
64455,LocoMeMi,50217,5.0
68079,PLOTsenpai,70345,4.0
12873,LazyLuong,447,4.0
20083,WormFrizzer,1121,5.0
16929,AestheticLaifu,658,4.0
27400,NTKalos,3116,4.0
24329,5l1v3r,1926,5.0
55600,Reaper2570,28226,3.0
44389,senseicon,14236,4.0
20299,Amonimus,1133,5.0
71722,Sennzai,91514,4.0
69085,AkiyamaChiaki,78523,5.0
70366,DrakieV,86337,4.0
59791,Fraxtal,36413,3.0
14617,purplelover813,606,5.0
3966,gryupus,15,5.0
53257,AsunarisX,25081,3.0
60778,hinagatari,39883,4.0
49564,john1004,21614,4.0
35004,enerjak,5911,5.0
55421,Xahkarias,27989,4.0
24651,termani,2117,4.0
39478,FoeKiller,10552,5.0
54154,kawaii_monstros,25322,4.0
15681,_EndeR_,625,4.0
65652,Noto0803,57015,4.0
19759,Ongoingwhy,1061,4.0
10842,Paper_Moon,165,4.0
22954,Reiayni,1517,4.0
12372,Noto0803,418,5.0
76158,Heinessen,112922,4.0
1180,GussEber,7,5.0
63652,Kyourai,48881,4.0
36371,crestofhonesty,7561,3.0
77271,Melodie321,121496,5.0
35425,Ayumichan0899,6520,4.0
62709,Rebe92,45757,2.0
33006,Amneja_Vu,4632,5.0
75124,friedcorm,104565,5.0
6034,SonMati,25,5.0
48417,asianMekai,20242,5.0
62803,Potatoboy27,45757,5.0
67145,buenox,67615,4.0
18554,FallenWish,801,5.0
44268,Trades46,13949,3.0
55340,Exsequens,27989,5.0
57454,-asphyxia-,31529,4.0
11058,Ryenn,320,5.0
4871,Castilho,21,5.0
23783,gintokis0617,1702,3.0
59613,circanvicta,36267,3.0
6557,Mayuuuu,29,4.0
72415,Xenars,96528,3.0
54837,JayArcher,26769,4.0
35163,akagi111,6030,4.0
53131,soohye,24903,5.0
40593,katzer,11734,5.0
61780,HikaruShidou,43661,5.0
21619,sage87,1349,4.0
61360,Xsaderman,42451,2.0
75420,nikolai131,108461,4.0
22513,HugTheBunny,1444,5.0
44014,Tabito-san,13801,4.0
59453,petran79,35719,3.0
36343,Filipa,7561,4.0
891,AnimeXHunter,3,4.0
69150,cocoapuffs,78523,5.0
65724,dingledong,57239,4.0
26091,JustFrancy,2923,5.0
56449,THE_SAMO,29983,5.0
3540,RenatoJr,13,5.0
11673,Ororon,348,5.0
44773,Fluwid,14440,5.0
3603,dingledong,13,5.0
20199,Sora-Ue,1121,5.0
36900,purplelover813,8042,5.0
35165,Tsukiaki,6030,4.0
22650,Gibz0matic,1456,5.0
17637,dokidoki_xo,677,4.0
66112,AestheticLaifu,61189,4.0
21404,Yoroko,1291,1.0
70791,Fragnostic,87866,4.0
51365,kayano,24098,4.0
11077,Yuuji_,320,5.0
23437,Peropedopopinn,1630,5.0
64239,junglin7,50145,3.0
47220,Bangtangarang,17731,4.0
32325,Koorihime,4514,4.0
10856,_EndeR_,165,4.0
8436,Aureole,55,4.0
62168,Protoss69,44485,3.0
40499,bakum_bicum,11734,5.0
4713,Paper_Moon,21,4.0
17836,ShiroganeDx,735,5.0
25344,noangelhonestly,2653,4.0
40658,Bwacky,11734,5.0
55476,pakin,28226,5.0
22370,Ongoingwhy,1412,3.0
46689,NinjaChan,17394,4.0
32129,Devushka1107,4392,5.0
75061,Chipz_1012,104565,5.0
69832,GoodLoserM,81117,4.0
66235,Ultima_Oblivion,62887,5.0
3274,namango,13,5.0
76444,MasterOps,116766,4.0
37661,Luna,8341,4.0
68144,M929,70345,5.0
17389,hoppenscooter,676,3.0
9523,-techman-,85,5.0
50511,ChattyIntrovert,22651,4.0
35917,Sayohh,7378,5.0
66908,Mr_Sakata,66685,3.0
50916,kurosaki_kabuto,23390,5.0
74596,Nateriver20,103890,4.0
35923,kania_tan,7378,3.0
43081,shinshoki,13463,5.0
14319,Mykkun,598,3.0
17260,asaderu,670,4.0
36092,Jambo,7519,3.0
26861,YukiUzumaki,3031,4.0
66882,Rusian,66685,4.0
23271,Sthich_Rounathan,1534,4.0
39493,Blue_Qbe,10552,5.0
34557,Inujeck,5627,3.0
32405,Riseha,4514,5.0
37081,kidas,8157,4.0
17169,KumoKumo-88,664,3.0
5853,Bwacky,24,3.0
66448,PsychoEkin,62887,4.0
10472,throva,118,5.0
38591,5za,9296,4.0
30841,bluntplum,3872,5.0
53490,-Zekkai-,25132,4.0
27709,lakts,3285,5.0
68032,Dasdsadzxczx,70345,5.0
13575,hasborn,584,5.0
28508,comico,3493,4.0
74617,ryan5514,103897,5.0
7137,andapandas,36,4.0
64027,Pomugrenade,49865,4.0
2419,Felix-san,11,1.0
6196,Tomate-Kun,25,5.0
22365,nevinowa,1412,4.0
44667,xbadboyzx,14440,4.0
21151,nevinowa,1257,5.0
43604,kahren,13702,5.0
53113,yamzntunafish,24903,4.0
164,toxikura,1,5.0
52893,SaintGold,24822,4.0
25136,SonMati,2436,2.0
77268,MartinRodriguez,121496,5.0
77212,Sakuragi_31,121496,5.0
37344,Clarian,8300,5.0
28093,SlinkyDreams,3438,5.0
31968,XIcefoxX,4293,5.0
472,Miru,2,5.0
67377,Jocus_,67645,4.0
55121,xbadboyzx,27231,4.0
71232,bt007,90125,5.0
7033,Halicone,32,3.0
23593,Pangeaa,1649,5.0
10936,iaimanga,165,5.0
49481,LeonhartAugust,21525,5.0
33248,simonucha,5095,5.0
30696,Satory,3872,3.0
39278,Death-Ruu-G,9730,4.0
32067,mihalaya,4392,5.0
31592,lady_bug,4196,5.0
44733,DeusJuvenaldo,14440,4.0
1128,Mayuuuu,7,5.0
75750,PirateRanD,110737,5.0
73997,Pomugrenade,102343,3.0
25196,Bisie,2436,4.0
56453,Foxyclaws,29983,4.0
40259,Slasher,11652,4.0
2654,emeraldglass,12,5.0
66686,omfgeorgie,63849,4.0
54745,-Hotaru_,26736,4.0
51139,Tor4,23390,5.0
61978,ImAGhost17,44155,4.0
25277,NoSoyNico,2436,5.0
28444,smiley0318,3493,5.0
69360,custardloaf,78537,4.0
60604,LayshaSky,39883,5.0
54717,ColdBlackTeaFan,26736,4.0
71872,TheKadius,91941,4.0
33400,Koorihime,5255,5.0
18,anakurama,1,5.0
9957,WormFrizzer,105,3.0
48836,MatchaCroissant,20593,4.0
7589,biakudryavka,42,5.0
11976,imBones,392,4.0
49267,thesundaywriter,21525,4.0
2013,ChronoKid,11,3.0
48646,ChattyIntrovert,20593,4.0
77175,zantastic,121496,5.0
50222,HakunoAraragi,22519,5.0
23608,Asfaria,1649,3.0
66527,ManWild,62887,1.0
67492,DarkraiNightmare,69903,5.0
23183,Otakoizu,1517,4.0
29292,MariAndrade,3633,4.0
15619,Touka13,618,4.0
37435,Paper_Moon,8340,4.0
4642,TheSinner,20,5.0
28999,mrSmiles,3633,5.0
3741,Kyosai,13,4.0
52925,AlbinoMamba,24836,3.0
18589,mzpasaway13,801,5.0
3001,Gyachi,12,4.0
115,RenatoJr,1,5.0
28871,xevenstarr,3631,4.0
11932,Ae-Cha,392,5.0
42150,Saymon,12629,4.0
63892,Clairparfait,49865,4.0
45458,YumekuiAlice,14790,5.0
55402,Akagi-han,27989,5.0
8426,Satory,55,4.0
20781,Allen,1224,5.0
10163,doorotka,107,4.0
25450,Turin2609,2686,4.0
19625,Kelsifer,988,4.0
33172,Nagatotoro,4632,5.0
47487,CuriousRobby9,17915,3.0
62072,5l1v3r,44485,4.0
18154,MK42Dragon,763,4.0
12327,chushuu,418,4.0
49663,IcedFlame,21614,4.0
44686,Obeythealfa,14440,4.0
29499,Knightdemon272,3645,4.0
74918,LegacyHeart,103942,3.0
36897,Talu,8042,3.0
26883,ani147,3031,5.0
53541,YumekuiAlice,25132,4.0
18302,BakaAkisa,765,5.0
72263,Amneja_Vu,95353,4.0
36871,jodichan,7749,5.0
49951,AgentLF,22044,5.0
42680,Lalwen_Liel,13171,5.0
45582,ShuAlter,14790,4.0
30219,shinshoki,3831,4.0
50415,ManWild,22638,4.0
17295,MasterwolfEX,670,4.0
27899,burstintoflames,3403,5.0
45336,levisasscrack,14739,4.0
22235,FuneralForMe,1412,5.0
42714,yukihimexo,13171,5.0
46429,Bookaholic,17207,4.0
69789,JonasanJosuta,81117,4.0
24653,frogy_b,2117,4.0
20533,Mitsume,1162,5.0
8353,jimanator,53,5.0
24504,AlterLana,1978,4.0
35929,ljaesch1,7378,4.0
43852,o0SeLin0o,13748,5.0
34941,TheMangaManiac,5806,4.0
42779,Lzwaker,13194,4.0
52881,hayka,24822,4.0
16182,Xenars,642,5.0
36376,Blue_Rush,7561,4.0
2172,Warazoro,11,5.0
540,dedwood,2,5.0
35705,Bangtangarang,7279,4.0
33917,Reactive,5293,4.0
60082,WMR,37707,3.0
49507,Koungra,21614,5.0
47603,Yuuji_,18019,4.0
16714,WMR,656,3.0
7601,Grando_,42,5.0
74418,P_u_Sher,103851,4.0
14958,lakts,610,5.0
12889,waldy713,447,3.0
34085,adiktbg,5293,5.0
7130,Airon,36,5.0
29749,kakeru23,3685,4.0
12651,RazorJazz9,436,4.0
11506,Kino_no_Tabi,338,4.0
3988,scifer,15,3.0
12520,kage-kun,436,4.0
4568,Akatsuki03,20,3.0
28233,LemmiLeaf,3438,3.0
49805,Bowry,21729,2.0
28717,Sameien,3565,5.0
249,One_DeathFlower,1,5.0
69271,Mr_Sakata,78523,5.0
20409,Sunao,1162,4.0
27340,Aura-,3116,3.0
39416,Vyudali,10363,3.0
20812,Narberal,1224,4.0
21764,LunaEstlin,1349,4.0
12801,Andrey793,444,4.0
56911,WEEBS_Taste_Ryuu,30315,4.0
75053,AthenaFyr,104565,5.0
34954,MeowingKitty,5806,4.0
46942,jimanator,17465,4.0
10484,usagiko,142,3.0
30058,Shikijika,3764,4.0
57754,kaorufragrance,33031,3.0
19424,AkaiKiri,958,4.0
41957,Backha,12586,4.0
55344,SugoiSugiru,27989,4.0
38547,tttm,9296,4.0
43465,yemos,13492,4.0
36687,SongSong,7631,5.0
13211,Ae01us,564,4.0
2228,meow_meow96,11,5.0
53032,ShanaFlame,24903,4.0
15318,mzpasaway13,616,5.0
44493,leesora,14236,4.0
2713,Nayami-Chan,12,5.0
48823,Knighto16,20593,3.0
71170,Plokiju297,89087,4.0
8945,18kathy,71,5.0
74989,TmorTV,104241,5.0
66126,Dansai,61189,4.0
30624,firekuwon,3867,4.0
7939,dark-chaos,44,3.0
6356,Yumerei,25,5.0
25967,Lifeau,2921,4.0
56738,Slasher,30315,5.0
23317,PenDraco,1630,4.0
55632,Lemonfren,28226,4.0
36711,Yuukoq,7631,4.0
34608,Kyosai,5627,3.0
53388,Sardinemaster,25096,4.0
34929,Demetan-,5806,4.0
61098,Thi-chan,42451,4.0
29731,anissinakeiko,3685,4.0
67388,-Sherri-,67645,4.0
36548,Perushia,7627,5.0
43810,LaOveja,13748,3.0
23255,big_demon_69,1534,4.0
66152,Refined_Art,61189,5.0
73716,KaitonPT,100448,3.0
70610,sintra,87609,4.0
4086,animan095,15,4.0
27783,PinkBlossom_Xx,3285,4.0
2359,Yuki_PX,11,4.0
70056,IcedFlame,83021,4.0
75468,xxesxx,108461,4.0
42083,JokuSSJ,12586,4.0
41253,BingerWatcher,11896,4.0
21027,Pangeaa,1250,5.0
35333,ChibiOnigiri,6520,5.0
14895,zhenya,610,4.0
43979,Ragnao,13801,4.0
1568,Lord_Kyon,9,4.0
68660,AnimeXHunter,75989,4.0
60829,stephen5000,39883,4.0
43365,aergiaa,13492,4.0
50989,Kyourai,23390,4.0
74450,Llysander,103890,4.0
71982,AthenaFyr,92149,4.0
72262,Am1m3Fr3ak,95353,5.0
69933,circanvicta,82427,4.0
59785,Strengthen,36413,2.0
51269,M929,23390,5.0
2040,CandyKissesx3,11,5.0
53893,AcceleratorAngel,25297,3.0
71835,DeN11,91941,3.0
76686,YoiteAoyagi,116778,5.0
17919,anakurama,745,5.0
20940,Pao,1250,4.0
26751,Talu,3031,5.0
27897,Grando_,3403,4.0
74435,PiRhoManiac,103890,5.0
36401,eppyomega,7627,4.0
69885,Ragnao,82427,4.0
52805,Pangmask,24705,4.0
22968,Sakurei,1517,3.0
83,Gaichi,1,5.0
74346,Senor_Private,103851,4.0
36222,imBones,7519,4.0
27245,Widelle,3116,3.0
9793,ChibiOnigiri,94,5.0
55137,LeticiaRodt,27231,5.0
75099,qweaenr,104565,4.0
34291,Airy-chan,5394,4.0
63644,Darkbow,48881,4.0
33802,Himawari-hime,5272,2.0
61036,Faiir,42451,4.0
21714,shinshoki,1349,3.0
38048,Reiayni,8840,5.0
13526,Ropogni,584,5.0
54449,Kanata,26324,3.0
17142,RINNBA,664,5.0
23167,Luubie,1517,1.0
45123,jamilviper,14720,5.0
41127,ImAGhost17,11803,4.0
1624,Pokemblem,9,4.0
10122,Pekie,107,4.0
12828,yanger,447,5.0
19707,Calissa,1061,5.0
31797,Melindypants,4207,5.0
57036,StormKing786,31499,4.0
21772,xHelloBeautiful,1373,5.0
59133,Aplozia,35573,4.0
43243,Nidhoeggr,13492,4.0
41104,Meteorstar,11803,4.0
76032,gauchotaku,112589,4.0
72396,Dadangdut33,96528,5.0
14917,TensaiShonen,610,4.0
73731,AdrialJM,100448,5.0
54701,Amatsuki,26736,5.0
25764,Deskachan,2921,4.0
57102,asianMekai,31499,5.0
19022,Yukino21,933,4.0
30437,meowricles,3866,5.0
74283,Haerzen,103851,5.0
38802,Faiir,9711,5.0
52245,StormHunter,24692,5.0
42665,biakudryavka,13171,4.0
75756,Quodcoles,110737,3.0
37856,ChinaGirl,8456,5.0
53453,Onitenshu,25132,5.0
69455,P_u_Sher,78537,5.0
11163,Pekie,336,5.0
60503,SlothfulOtaku,39325,4.0
61239,Yoshimori_168,42451,5.0
37836,LegacyHeart,8341,3.0
22743,Miru,1474,2.0
57478,Mapi_28,31529,4.0
64785,benriya,55163,5.0
48618,StormKing786,20593,4.0
42978,Pekie,13463,5.0
32358,Nayukuo,4514,4.0
51074,Anathor,23390,5.0
54177,Yoroko,25810,2.0
63256,AkashiMaou,46716,2.0
1230,xKiYoMiNaTiONx,8,4.0
41652,Sorvarin,12554,5.0
59219,Strengthen,35573,2.0
69916,improper,82427,4.0
22273,georgichan,1412,5.0
53967,truji,25297,3.0
54505,safena_ken,26584,4.0
36272,MartinRodriguez,7519,5.0
3577,Bizancio,13,4.0
47892,Amneja_Vu,18597,4.0
35320,tristesseetude,6520,5.0
26699,Takemikazuchi_,3009,4.0
3882,AnimeXHunter,14,1.0
75738,zwype,110737,3.0
23049,Ketchup111,1517,4.0
40711,Sayohh,11734,5.0
43655,Tsukinoko567,13702,5.0
418,JohnGaltMG,2,4.0
25392,DeathSmiles,2653,4.0
75487,TheColorLessKing,108461,3.0
42099,taniafh,12586,4.0
27268,kayano,3116,4.0
41759,noirgrimoir,12554,5.0
4267,Nibchan,16,5.0
65286,Peropedopopinn,56805,5.0
5,reldrick,1,5.0
60173,AlbinoMamba,39139,4.0
73068,AC23,99007,4.0
26308,Hanaming,3006,5.0
45653,kippei-san,14841,4.0
68175,Sameien,70941,4.0
75081,Xenars,104565,4.0
13037,StormKing786,564,5.0
6183,noirgrimoir,25,5.0
37603,WeebSarah,8340,3.0
73633,Kainser2045,100128,4.0
45209,JDanielChG,14721,3.0
74214,TheSinner,103851,4.0
35440,Wafflesoul99,6520,4.0
29777,anuki-chi,3685,4.0
17122,Hodor96,664,1.0
74927,Moscorox,103942,4.0
792,Nidhoeggr,3,5.0
77419,Mirai34,122663,5.0
44663,KidaShikage,14440,3.0
39218,mrtanaka2687,9711,5.0
1432,Racchan,9,4.0
22014,Riseha,1376,4.0
76270,Backha,113138,3.0
31514,diamond9393anda,4196,5.0
23010,kishiberohan,1517,4.0
25990,Norachii,2921,4.0
60735,Ana_Jim,39883,3.0
15791,Melindypants,625,4.0
68450,-Soel,72007,5.0
15249,carlosroy,616,4.0
58379,Paniz,34377,4.0
493,Ae01us,2,5.0
29128,taishel,3633,4.0
6209,waldy713,25,5.0
30348,Nesia,3866,5.0
10517,waoetfi,142,4.0
4035,LLHayate-Kun,15,5.0
66085,allenjke,61189,4.0
12073,ShiroganeDx,401,5.0
42254,Toraneko78,12629,5.0
15399,Paper_Moon,618,4.0
13465,pakin,584,5.0
52350,Corvo_409,24692,3.0
5386,scifer,22,5.0
43878,JupiterBloom,13748,4.0
49364,Natulah,21525,5.0
26396,LaOveja,3008,3.0
22279,zwil,1412,4.0
9381,leapylee,85,4.0
48624,HoshinaUtau,20593,5.0
37312,TotallyLovable,8300,4.0
30637,AppleMonstar,3867,4.0
18441,XYGMA,768,5.0
25877,HanabiSalakai,2921,4.0
35017,TensaiShonen,5911,4.0
72391,BakaAkisa,96528,3.0
64388,Xsaderman,50217,2.0
31567,oki-chan,4196,3.0
63994,Codename_Sako,49865,5.0
35664,o0SeLin0o,7279,4.0
47308,rm-taylen,17904,5.0
15487,Spade_King,618,4.0
47865,Nick-Knight,18597,4.0
16394,notatragedy,648,4.0
41901,IceFear,12586,4.0
11281,MK42Dragon,336,5.0
65644,Lacein,57015,4.0
64220,Silvybeary,50145,4.0
55471,Tsukiaki,28226,5.0
3376,Ororon,13,5.0
33261,Bara_Hime,5095,3.0
63942,goldgogo,49865,4.0
8478,mandralyne,55,5.0
59160,DeepO9,35573,4.0
5433,Moklyop,22,5.0
50992,Nameless_Monster,23390,5.0
17574,IchigoVampire,677,4.0
43036,oocoroo,13463,5.0
29453,Chronowarp,3645,4.0
33618,-_Mahesvara_-,5255,5.0
68663,Zurajannai,75989,5.0
55029,kalekiko,26945,4.0
8280,anakurama,53,4.0
75665,Rance-sama,110737,4.0
38220,carlosroy,8967,5.0
44323,kagome19,14236,4.0
3927,One_DeathFlower,14,4.0
454,Valkata,2,5.0
23550,grandy_UiD,1649,4.0
11940,biakudryavka,392,5.0
37516,Shuu,8340,5.0
58083,Joseph96,33327,4.0
53147,LemmiLeaf,24903,4.0
62687,jonatanskb,45757,2.0
71760,Nateriver20,91514,5.0
6934,Onitenshu,32,5.0
54059,Orobou,25297,5.0
32756,Laurentius,4608,3.0
57914,ValeRose,33251,4.0
28866,KtromeX3,3631,4.0
16450,sin-chan,648,4.0
52321,BorderlandsFan,24692,5.0
10341,Fra_osa,107,5.0
70764,LegacyHeart,87609,3.0
34874,mastertek,5806,5.0
25089,Heiize,2335,3.0
53752,Kitana_Mortal,25132,5.0
75883,PinkBlossom_Xx,112268,4.0
65174,asetrisk,56805,5.0
8704,Ae-Cha,57,5.0
21927,Inuki,1376,3.0
23391,1xa5,1630,3.0
7903,taishel,44,4.0
56846,kaorufragrance,30315,3.0
13828,HoshinaUtau,591,5.0
13070,Dierga,564,4.0
72358,Raingan,96528,4.0
17696,Warkenobi,705,5.0
46901,Rebe92,17465,4.0
35737,xoxl,7378,4.0
61657,Stolas,42545,4.0
1144,-Araragi-,7,5.0
4543,Laplacian,20,3.0
47910,Henraays,18597,4.0
16235,Fraxtal,642,4.0
18900,ani147,908,4.0
13003,glitteringloke,564,4.0
68529,NijiiroSakana,75989,5.0
66191,Laplacian,62887,3.0
15304,niks1991911,616,4.0
11380,Yumerei,336,4.0
52384,Jevasamy,24692,5.0
7699,Aura-,42,4.0
19697,SugoiSugiru,1061,3.0
25575,Exsequens,2921,4.0
21767,Oo-RAKAN-oO,1349,4.0
14040,Loveless_Soul,598,4.0
19632,AkameIsMyWaifu,988,4.0
9092,Knightdemon272,77,4.0
64124,Apey_,50145,4.0
29195,iaimanga,3633,5.0
55840,hasborn,28533,3.0
14568,LucarioDude,598,4.0
74144,THE_SAMO,103701,5.0
63944,Mykkun,49865,3.0
26704,Thorf,3009,3.0
4605,biakudryavka,20,5.0
19933,TensaiShonen,1101,4.0
47873,xacthashtag,18597,3.0
25070,aergiaa,2335,4.0
37085,Minamino_K,8157,4.0
21044,RosenAdachi,1250,4.0
16854,Inuki,658,4.0
477,WMR,2,5.0
64139,MurukoHiiragi,50145,5.0
35028,WillKamio,5911,5.0
9073,AmberSun,77,4.0
16053,geemaa,642,5.0
67016,jonic48,67019,5.0
7913,mastertek,44,4.0
35884,asks456,7378,4.0
4916,LLHayate-Kun,21,5.0
45098,_Iris_,14720,4.0
56167,ArcadeHorror,29211,4.0
2270,AdrialJM,11,4.0
50807,Akatsuki03,23390,4.0
4847,Silent89,21,4.0
28121,Nike,3438,3.0
71184,sawa127,89087,5.0
30117,misiamajamaraka,3831,4.0
14304,Darkbow,598,3.0
61151,Serzhunya_Baka,42451,5.0
65052,Yukun,56805,5.0
63369,Nakido,46716,3.0
19704,TsarinaYvetta,1061,3.0
38851,Maki-Meka,9711,5.0
56826,AmandaGini,30315,3.0
69006,Sorghaghtani,78065,4.0
57098,Mikari_sora,31499,5.0
13608,-_Mahesvara_-,584,5.0
17152,Sthich_Rounathan,664,4.0
8026,WEEBS_Taste_Ryuu,44,4.0
22902,INU4SH4,1501,4.0
68997,jackanarchy,78065,2.0
38137,BiancaRosa,8840,4.0
3748,ljaesch1,13,4.0
66964,Rainethief,67019,5.0
65364,kania_tan,56805,5.0
43389,Daah,13492,4.0
60610,Hige_sama,39883,5.0
47321,Connybaum,17904,4.0
28252,Airy-chan,3468,4.0
21793,Dar_Klink,1373,4.0
66769,TheMangaManiac,65685,3.0
11631,JadeMatrix,348,4.0
20539,Jasulan,1162,4.0
53366,Yukun,25096,5.0
65581,AntonKutovoi,57015,4.0
65475,4DEyes,56857,5.0
28296,HugTheBunny,3468,5.0
33591,Silene-Ashikawa,5255,3.0
7056,Xidius,32,5.0
54910,kania_tan,26769,5.0
3695,soohye,13,4.0
27814,Makami-tsu,3285,5.0
71450,Jotaro05,90125,5.0
75668,TheColorLessKing,110737,4.0
20494,Necronomicon,1162,4.0
26648,CrimsonQ,3009,4.0
10574,JayArcher,142,4.0
16194,jackanarchy,642,4.0
18590,Andrez-ssi,801,4.0
24595,NiLka,1978,5.0
46577,yeims_,17353,4.0
52187,Femuwu,24561,4.0
10775,AlbinoMamba,157,2.0
55779,marru7,28361,4.0
19282,Nakido,933,2.0
55536,DarkenedEmbers,28226,3.0
38690,BloodyFate,9296,3.0
20509,niiica,1162,5.0
67526,DannyTheDonkey,69903,3.0
16502,Kochflakes,651,5.0
65058,Apey_,56805,5.0
53203,Lali08,25081,4.0
63292,TsukiKitsune,46716,3.0
29127,arya194,3633,5.0
