username,comicID,rating
Vananadise,8157,5.0
Wafflesoul99,8157,5.0
yemos,8157,3.0
YlN,8157,4.0
YoiteAoyagi,8157,4.0
Yoruhau,8157,5.0
zantastic,8157,5.0
-Nakahara,8157,4.0
-Koku,8157,4.0
INeedJuiceSenpai,8157,5.0
injoong,8157,5.0
inoueasuka__,8157,4.0
Jaya_0,8157,5.0
Jevasamy,8157,5.0
Plokiju297,8157,4.0
Prismatica,8157,5.0
puretrashu,8157,5.0
RashellAGB,8157,5.0
SakurahanaHime,8157,4.0
sawa127,8157,4.0
sayayuriko,8157,5.0
ScarletCelestial,8157,4.0
Senapi,8157,4.0
-Sherri-,8157,4.0
shiro_475,8157,5.0
Sicnarf24,8157,4.0
Silvybeary,8157,4.0
Stargazingx,8157,5.0
stephen5000,8157,3.0
Sunmazu,8157,4.0
suzuran_lily,8157,5.0
synthwriel,8157,5.0
takamikan,8157,5.0
TalkingHead00,8157,4.0
throva,8157,4.0
Tinni,8157,4.0
Felix-san,8157,5.0
FireWariorr,8157,5.0
Foxyclaws,8157,4.0
FushigiTenshi,8157,5.0
Gina_Love,8157,5.0
goaliebro,8157,5.0
k4li,8157,4.0
kamicchan,8157,4.0
Kamilek,8157,3.0
kania_tan,8157,4.0
kawaii_monstros,8157,4.0
Ketish,8157,5.0
kurooyyyie,8157,5.0
Lalamaru,8157,5.0
lee960707,8157,4.0
LegacyHeart,8157,5.0
LeonhartAugust,8157,3.0
ljaesch1,8157,4.0
Loathsome,8157,5.0
maekuro,8157,3.0
Mahdir99,8157,5.0
mangocuties,8157,5.0
mayaali13,8157,4.0
Mayling,8157,5.0
mcamilasg,8157,5.0
meghwan,8157,4.0
Melindypants,8157,5.0
MeowingKitty,8157,5.0
Midnight_Wraith,8157,4.0
MimiAmy817,8157,5.0
MissHades,8157,5.0
misslobita,8157,5.0
mocchimomo,8157,4.0
Myloxeth,8157,5.0
-NatGu-,8157,5.0
NayFey,8157,4.0
Neko_Lover,8157,3.0
Noto0803,8157,4.0
Omee190402,8157,5.0
OneDestiny,8157,4.0
pandehuevo,8157,4.0
Shia-Chan,8204,4.0
Jacut,8204,5.0
Saymon,8204,5.0
Oteckeh,8204,4.0
santetjan,8204,3.0
Melmothia,8204,4.0
Shinigamic,8204,5.0
FoeKiller,8204,4.0
idlezeal,8204,4.0
Tsukiaki,8204,5.0
TheVoynichCodex,8204,3.0
Piku,8204,4.0
Nidhoeggr,8204,4.0
Uniju,8204,3.0
Warkenobi,8204,4.0
herogian,8204,5.0
Gilraen_,8204,5.0
Pabloc,8204,4.0
Naratchi,8204,4.0
Sfalcin,8204,4.0
Jackyanimal,8204,4.0
Morlaer,8204,5.0
nakari_chan,8204,4.0
Guigas,8204,3.0
JWENE,8204,4.0
Dark_Kobato,8204,4.0
Xeao,8204,5.0
seNporcento,8204,4.0
Ayunee,8204,3.0
Shiro_Usagi,8204,3.0
Apey_,8204,4.0
shizu,8204,4.0
Ashi_lover,8204,4.0
Alecks,8204,4.0
Fenryr19,8204,4.0
Rance-sama,8204,4.0
Romario3210,8204,2.0
Asfaria,8204,4.0
Chokko,8204,4.0
Yockson,8204,4.0
Jousuke,8204,5.0
Silene-Ashikawa,8204,5.0
_Hysteria_,8204,4.0
Rizadikur,8204,4.0
vinicsmoura,8204,4.0
Halicone,8204,3.0
Valkata,8204,4.0
virtual_core,8204,4.0
gorisalvat,8204,4.0
IllidanSF,8204,4.0
Kiuso,8204,3.0
FuLiiX,8204,5.0
callensburg,8204,5.0
Dornentanz,8204,4.0
Ketchup111,8204,3.0
Miru,8204,4.0
Zauvier9x2,8204,5.0
Osguinaro,8204,3.0
265,8204,4.0
_KaSa,8204,2.0
_rif,8204,3.0
9Hayate,8204,4.0
-asphyxia-,8204,4.0
AssertYourGirth,8204,4.0
Bonishka1,8204,4.0
Dagako,8204,4.0
Demonarion,8204,4.0
dingledong,8204,4.0
Hanaki_Neko,8204,4.0
hlben10,8204,4.0
toxikura,8204,3.0
WitchJacqueline,8204,4.0
Yagami-Zero,8204,4.0
-Koku,8204,4.0
iMysteriousAura,8204,2.0
ItachiDxD,8204,4.0
jebusD,8204,5.0
JokerVentura,8204,3.0
PolyphemusTC,8204,4.0
-remainnameless-,8204,4.0
Rust_Cohle,8204,4.0
Seijuuro,8204,4.0
Sluppski,8204,4.0
SonicHack,8204,5.0
Spyrock,8204,4.0
Stolas,8204,4.0
Tai-,8204,4.0
Thelas,8204,4.0
TheMangaManiac,8204,3.0
FelipeSL,8204,3.0
FFF4B,8204,4.0
FullTimeAutist,8204,4.0
Generationkilla0,8204,3.0
KuroClaudius,8204,4.0
Kyosai,8204,4.0
lungsreach,8204,4.0
Makami-tsu,8204,3.0
Make-inu,8204,5.0
mayhay,8204,4.0
me_here_me_there,8204,4.0
Moon_Murder,8204,4.0
moon-blue,8204,4.0
NijiOfNatsu,8204,4.0
NoSoyNico,8204,4.0
Nowaru159,8204,3.0
Oo-RAKAN-oO,8204,4.0
feliciahardy,8227,5.0
Sorvarin,8227,4.0
Sunao,8227,4.0
Julianna,8227,4.0
nero,8227,4.0
DuskPixie,8227,4.0
Shuidee,8227,4.0
jona,8227,4.0
Absintax,8227,4.0
Melmothia,8227,4.0
Wistaire,8227,4.0
commonlogic,8227,4.0
Animehunter,8227,4.0
Locusta,8227,4.0
Luna,8227,4.0
bleeb,8227,4.0
dietsoba,8227,4.0
Delianne,8227,5.0
diamond9393anda,8227,5.0
anissinakeiko,8227,4.0
Koorihime,8227,5.0
EwelaIchigo,8227,5.0
Frey-chan,8227,4.0
Galathea,8227,4.0
razornamidablood,8227,4.0
Tsururun,8227,4.0
OnePurpose,8227,5.0
Utakan,8227,3.0
annwaits,8227,5.0
frogy_b,8227,3.0
Amu_15,8227,5.0
Shuu,8227,4.0
Dark_Amber,8227,4.0
alansova,8227,3.0
Nirnaeth,8227,4.0
nanees,8227,5.0
mandralyne,8227,4.0
MahouShoujoLain,8227,4.0
Ishxar,8227,5.0
tsuki_no_nozomi,8227,4.0
nienna81,8227,3.0
JustFrancy,8227,5.0
Akane666,8227,5.0
FallenWish,8227,4.0
LadyAna,8227,4.0
ionelia,8227,4.0
AkiraKenzo1,8227,3.0
YukinaNei,8227,4.0
lovelyprincess08,8227,4.0
senseicon,8227,3.0
Riseha,8227,4.0
KatieMH,8227,4.0
blazergirl,8227,5.0
Lali08,8227,4.0
noirgrimoir,8227,5.0
Azachi,8227,4.0
meganissimo,8227,3.0
feya-elven,8227,4.0
SongSong,8227,5.0
Mitzia,8227,3.0
Skyzinha,8227,5.0
Vilte,8227,4.0
Limbo-chan,8227,4.0
belalinda,8227,3.0
Dai_to,8227,4.0
nebtkheper,8227,3.0
-Anna-,8227,4.0
LaceyKuroki,8227,3.0
MissOtaku2193,8227,4.0
Bishamontenn,8227,4.0
c_otaku,8227,4.0
ChokeMe,8227,3.0
DaphAiry,8227,4.0
Heiize,8227,4.0
-Hotaru_,8227,4.0
-Nakahara,8227,2.0
quinnul,8227,4.0
Stardew,8227,4.0
Femuwu,8227,3.0
Fra_osa,8227,3.0
friedcorm,8227,4.0
Kanariiya,8227,4.0
karina1818,8227,4.0
keasbo,8227,3.0
KinaSenpai,8227,4.0
Linnuy,8227,5.0
MissHades,8227,4.0
June,8300,4.0
Koungra,8300,4.0
eppyomega,8300,4.0
rkronin,8300,5.0
technokid,8300,4.0
nero,8300,4.0
Soldiershin,8300,5.0
chibix,8300,5.0
Exsequens,8300,4.0
kYem,8300,4.0
Slasher,8300,5.0
Ahmer,8300,4.0
mrSmiles,8300,5.0
TotallyLovable,8300,4.0
ShanaFlame,8300,4.0
Endoran,8300,5.0
akagi111,8300,5.0
prince-bel,8300,4.0
5l1v3r,8300,5.0
Tounis,8300,4.0
Zetsushige,8300,4.0
Maariee,8300,4.0
StormKing786,8300,4.0
missiemoon,8300,4.0
azoer,8300,4.0
Juuni,8300,4.0
Lumilicious,8300,4.0
dbfuentes,8300,4.0
the_paulos,8300,4.0
KuroTsuki666,8300,5.0
Kyrahiko,8300,4.0
animaniac06,8300,5.0
nayne,8300,3.0
Dierga,8300,4.0
Eovine,8300,5.0
kusama67,8300,5.0
Tekkers,8300,4.0
Tipsyrools,8300,5.0
Asce,8300,4.0
Backha,8300,5.0
RocketMan131,8300,5.0
Ororon,8300,5.0
RealScreamer,8300,5.0
kahren,8300,5.0
LazyLuong,8300,4.0
darkcrescendo,8300,5.0
Guigas,8300,4.0
Barion-Zara,8300,5.0
ChattyIntrovert,8300,4.0
lakts,8300,5.0
Otakezz,8300,5.0
Clarian,8300,5.0
asianMekai,8300,5.0
jigokuotoko,8300,4.0
Serzhunya_Baka,8300,4.0
nuno1998,8300,5.0
dragon5677,8300,4.0
ordinarydude,8300,4.0
jepfri003,8300,5.0
kaitonic,8300,5.0
Everaldo,8300,5.0
hanzzzz89,8300,5.0
xXJesSicaXx,8300,5.0
DarkMaxUchiha,8300,5.0
Yukiteru37,8300,5.0
marcelb,8300,4.0
straggy,8300,5.0
-Araragi-,8300,4.0
msarkar98,8300,4.0
Obeythealfa,8300,5.0
nitsher,8300,4.0
ana21,8300,5.0
Kmale0n,8300,5.0
Llysander,8300,5.0
Jousuke,8300,4.0
Evit,8300,4.0
deathslinky,8300,5.0
_Iris_,8300,5.0
samm96,8300,5.0
KaitonPT,8300,3.0
DBeatz,8300,5.0
TheSinner,8300,4.0
AcceleratorAngel,8300,5.0
Alvenzo,8300,4.0
M_F_M,8300,5.0
Dascalon,8300,4.0
edwardo,8300,5.0
TheLe0,8300,4.0
mertsi,8300,4.0
RenatoJr,8300,4.0
Zurajannai,8300,4.0
UlinLaethan,8300,5.0
Yoloplayer,8300,4.0
_chitanda,8300,4.0
_rif,8300,3.0
Ahyan,8300,4.0
Ajdamko,8300,4.0
AkashiMaou,8300,4.0
Anathor,8300,4.0
ariescolour,8300,3.0
bladerv,8300,4.0
cashfile,8300,4.0
circanvicta,8300,4.0
Claude_Kenny,8300,5.0
Corvo_409,8300,4.0
dailydilettante,8300,4.0
Dansai,8300,5.0
dingledong,8300,5.0
GutsDragonSlayer,8300,3.0
Gyachi,8300,5.0
hayden14,8300,5.0
HikaruShidou,8300,5.0
TmorTV,8300,5.0
TomoyasaI,8300,5.0
Village_Idiot,8300,4.0
Xarkiesami,8300,4.0
Xidius,8300,4.0
xVaDeRx,8300,2.0
yamzntunafish,8300,4.0
YoiteAoyagi,8300,4.0
-Yami,8300,5.0
Jerome_Batts,8300,4.0
Jizzjazzjoe,8300,4.0
Jocus_,8300,5.0
Quodcoles,8300,4.0
SagahM8,8300,4.0
SakurahanaHime,8300,4.0
SlothfulOtaku,8300,5.0
SonicHack,8300,4.0
Sorghaghtani,8300,4.0
StrawhatAJ,8300,4.0
Strengthen,8300,3.0
Sunmazu,8300,4.0
taniafh,8300,4.0
Tezsa,8300,4.0
TheKadius,8300,3.0
Thelas,8300,5.0
FFF4B,8300,4.0
Flaske,8300,5.0
Fluwid,8300,3.0
FZREMAKE,8300,4.0
Jotaro05,8300,3.0
Julk-ThuuzOo,8300,4.0
Kizuita,8300,5.0
lazydreamershark,8300,4.0
Lefty112,8300,5.0
LegacyHeart,8300,4.0
lord_ofegg,8300,4.0
LucarioDude,8300,5.0
LunaEstlin,8300,5.0
MacSence,8300,4.0
MagicalYuuki,8300,5.0
mrtanaka2687,8300,5.0
Mullerio,8300,4.0
Myloxeth,8300,4.0
Nuage,8300,5.0
Onepiecepp,8300,4.0
June,8340,4.0
majikkou,8340,4.0
thesundaywriter,8340,4.0
Virali,8340,5.0
Nasucha,8340,4.0
NairaKitara,8340,4.0
darkwhisper,8340,4.0
Sunao,8340,3.0
xoxl,8340,4.0
Paper_Moon,8340,4.0
mommyslttlmnstr,8340,5.0
Elkkira,8340,4.0
Zmey,8340,5.0
kyo-chan,8340,4.0
Talu,8340,3.0
baransukuzure,8340,4.0
narusenpai,8340,4.0
sintra,8340,4.0
maybelletea,8340,4.0
Moosey432,8340,4.0
Elie,8340,4.0
DuskPixie,8340,4.0
Pop_op,8340,3.0
notatragedy,8340,4.0
Oteckeh,8340,5.0
jona,8340,4.0
Sugarberry,8340,3.0
Fragnostic,8340,4.0
MoonFighter,8340,5.0
XDKeriDX,8340,5.0
gunesthestrange,8340,4.0
Athria,8340,5.0
Liepa,8340,4.0
misiamajamaraka,8340,4.0
Lina91,8340,5.0
keiy,8340,4.0
ClosedCX,8340,2.0
commonlogic,8340,3.0
somniate,8340,4.0
serenyte,8340,3.0
Suiren,8340,4.0
Nordsjel,8340,3.0
star_lit,8340,4.0
Luna,8340,4.0
Ariirii,8340,4.0
HaineChan,8340,4.0
Kandi_Kit,8340,4.0
missriot29,8340,4.0
mihalaya,8340,5.0
Rebella,8340,4.0
doorotka,8340,4.0
NickyGirl-x,8340,5.0
Zloan,8340,5.0
Himawari-hime,8340,2.0
smiley0318,8340,5.0
Calissa,8340,4.0
Mahalitta,8340,5.0
lumier05,8340,5.0
Aureole,8340,4.0
diamond9393anda,8340,4.0
Maariee,8340,5.0
Alaiura,8340,4.0
niiica,8340,4.0
Yoroko,8340,2.0
Kyungminnie,8340,5.0
AlbinoMamba,8340,4.0
Ayra-chan,8340,4.0
Airon,8340,5.0
ayat,8340,3.0
goku518,8340,4.0
mochichidango,8340,3.0
mariko_yuna,8340,5.0
Viviie-chan,8340,4.0
SkinnyZombie,8340,4.0
Mitsume,8340,5.0
Kiyra,8340,5.0
zwil,8340,5.0
rukia16,8340,5.0
amukid08,8340,5.0
pinacka,8340,5.0
Venlafaxine,8340,3.0
KuruRuru,8340,4.0
Spirow,8340,3.0
little-geisha,8340,5.0
rachel3,8340,4.0
alinekax,8340,4.0
CandyKissesx3,8340,5.0
NekoDee,8340,5.0
brokenfairytale,8340,4.0
Baunne,8340,4.0
gogirl1616omg,8340,4.0
ShoujoCrisis,8340,5.0
Connybaum,8340,5.0
5za,8340,3.0
tailaria,8340,4.0
termani,8340,5.0
Gilraen_,8340,4.0
kakeru23,8340,4.0
nicolette19,8340,4.0
mitsukicoco,8340,4.0
Amu_15,8340,5.0
ilovehaji,8340,3.0
Shuu,8340,5.0
ritami,8340,5.0
xevenstarr,8340,4.0
suna19,8340,4.0
haou_airen,8340,4.0
_NUBCAKE,8340,4.0
Anjabullet_,8340,5.0
MahouShoujoLain,8340,4.0
Thi-chan,8340,4.0
Sol_Indra,8340,5.0
AmberSun,8340,3.0
Fiby,8340,4.0
Asanee,8340,2.0
midnight_0805094,8340,4.0
Rewelka,8340,5.0
Iroki,8340,3.0
Erica-chan,8340,4.0
nienna81,8340,4.0
Hinotori_ru,8340,4.0
Julielove,8340,5.0
Chehova,8340,4.0
FallenWish,8340,5.0
bibi266,8340,5.0
Grando_,8340,4.0
kahren,8340,5.0
Lalwen_Liel,8340,5.0
Korneljass,8340,5.0
umen,8340,5.0
Psychoholicx3,8340,4.0
sin-chan,8340,4.0
i_am_tiff121297,8340,5.0
lilyblossom2,8340,5.0
Michii,8340,3.0
Northen_Lights,8340,4.0
oki-chan,8340,4.0
Misiaczek,8340,4.0
Miya_,8340,3.0
ladyblu,8340,3.0
gaara-hime,8340,5.0
blazergirl,8340,4.0
Lali08,8340,4.0
chibiandreea,8340,5.0
miericica,8340,5.0
FunnyFunFun,8340,5.0
adiktbg,8340,4.0
anuki-chi,8340,4.0
meganissimo,8340,5.0
ngocha_93,8340,4.0
Karen_O,8340,4.0
Meteorstar,8340,4.0
Kurai-Yume,8340,4.0
Bisie,8340,4.0
Serzhunya_Baka,8340,4.0
Daniii123,8340,4.0
Shiro_Usagi,8340,3.0
Shiroyama_Rei,8340,5.0
LeticiaRodt,8340,5.0
Lary-sama,8340,5.0
Ryenn,8340,5.0
SongSong,8340,4.0
TinyGurl80,8340,4.0
Naru-Gin,8340,4.0
dokidoki_xo,8340,4.0
Kuraire,8340,3.0
Qvon,8340,4.0
YumekuiAlice,8340,3.0
SophiaKarTez,8340,4.0
XNezushiX,8340,2.0
Haeun,8340,3.0
gabi_neji,8340,4.0
ana21,8340,4.0
BiancaRosa,8340,4.0
Bangtangarang,8340,4.0
IoanaXM,8340,4.0
_Iris_,8340,4.0
lady_bug,8340,5.0
shurashin,8340,5.0
virtual_core,8340,2.0
Niichi01,8340,5.0
TheLe0,8340,3.0
kaorufragrance,8340,4.0
4DEyes,8340,4.0
Miru,8340,1.0
MissOtaku2193,8340,3.0
Yuukoq,8340,5.0
00Mgsan,8340,3.0
AppleMonstar,8340,4.0
BakaAkisa,8340,3.0
BP25,8340,3.0
c_otaku,8340,4.0
Coffee41,8340,2.0
curlywurlie,8340,3.0
DaphAiry,8340,3.0
HaltzRedmont,8340,3.0
Hanaming,8340,3.0
tomokki,8340,3.0
Voiii,8340,4.0
WeebSarah,8340,3.0
yui-c,8340,4.0
yukihimexo,8340,3.0
-Hotaru_,8340,4.0
-Elly--chwan,8340,4.0
ImAGhost17,8340,4.0
Pato96,8340,3.0
prothoma1,8340,5.0
Rasacera,8340,3.0
Renge89,8340,3.0
SaraElric,8340,4.0
SarasaKai,8340,5.0
Shiorins,8340,4.0
Silvybeary,8340,5.0
soohye,8340,3.0
Starchaser,8340,3.0
FushigiTenshi,8340,5.0
gauchotaku,8340,3.0
KatrinLouiseo24,8340,4.0
Linnuy,8340,4.0
LocoMeMi,8340,3.0
Lyricae,8340,4.0
mcamilasg,8340,3.0
MonkeyShell,8340,4.0
Myloxeth,8340,4.0
NiLka,8340,4.0
Ragnao,8341,4.0
Gardouille,8341,4.0
feliciahardy,8341,5.0
Kyo_Umerio,8341,3.0
Aelyora,8341,4.0
Zmey,8341,4.0
Talu,8341,3.0
easnadh,8341,4.0
Laplacian,8341,4.0
WormFrizzer,8341,4.0
Ejc,8341,4.0
wakka9ca,8341,4.0
reldrick,8341,3.0
yanger,8341,4.0
Cs1123,8341,5.0
Shiruz,8341,4.0
cambrussi3,8341,4.0
kippei-san,8341,5.0
Elie,8341,4.0
graysky14,8341,5.0
Saymon,8341,4.0
Exsequens,8341,5.0
ACE2001,8341,4.0
kYem,8341,5.0
Laurentius,8341,4.0
Fragnostic,8341,5.0
Pekie,8341,4.0
kwiatnobaka,8341,3.0
postergirl,8341,4.0
Exam,8341,4.0
Baby-BL,8341,4.0
Treebeard-dono,8341,4.0
Coliostro,8341,4.0
anakurama,8341,3.0
Papy_Al,8341,5.0
Wingedwolf,8341,3.0
Satsumayu,8341,4.0
JEOSAMA,8341,5.0
ShanaFlame,8341,4.0
Nadrel,8341,3.0
PgS172,8341,4.0
Lea-chan,8341,4.0
SugoiSugiru,8341,3.0
Akatsuki03,8341,4.0
kaozmarine,8341,4.0
slowdad,8341,4.0
Darkline,8341,4.0
Surv1v4l,8341,2.0
Fooly_Cooly,8341,4.0
Reiayni,8341,4.0
Luna,8341,4.0
imperius,8341,3.0
Chronowarp,8341,2.0
pochipochi,8341,4.0
sky14,8341,4.0
Merciless27,8341,4.0
Kijanka,8341,4.0
Kazeyomi,8341,4.0
HellPuppy,8341,3.0
Calissa,8341,4.0
scifer,8341,5.0
GodsDragon,8341,3.0
anissinakeiko,8341,4.0
Alaiura,8341,4.0
StormKing786,8341,4.0
Yoroko,8341,3.0
Kyungminnie,8341,4.0
Stratovarius223,8341,5.0
Silent89,8341,2.0
Tytano,8341,5.0
mika_88,8341,5.0
Sakurei,8341,3.0
Yuka-,8341,5.0
zhenya,8341,4.0
Clownsrcool,8341,4.0
Kazia0002,8341,4.0
azoer,8341,4.0
gmlen,8341,5.0
Juuni,8341,4.0
safena_ken,8341,4.0
zwil,8341,4.0
Spade_King,8341,4.0
dragonlayer,8341,4.0
the_paulos,8341,4.0
yukianime,8341,5.0
MangaOtakuMai,8341,4.0
grandy_UiD,8341,3.0
HoshinaUtau,8341,5.0
EllieBerry,8341,4.0
Kyrahiko,8341,5.0
Death-Ruu-G,8341,5.0
MRfej_,8341,4.0
sayornisphoebe,8341,5.0
Baunne,8341,5.0
Lyx,8341,3.0
TensaiShonen,8341,4.0
Yoda87,8341,4.0
Taria,8341,5.0
nayne,8341,4.0
5za,8341,4.0
AndriusCh,8341,4.0
Dierga,8341,5.0
Shuu,8341,5.0
Semimae,8341,5.0
Tekkers,8341,4.0
Tipsyrools,8341,5.0
Ana__wolf,8341,3.0
_NUBCAKE,8341,5.0
blade81tabris,8341,4.0
AmberSun,8341,4.0
Fiby,8341,4.0
mastertek,8341,3.0
Vanroy17,8341,4.0
audry1000,8341,5.0
ChibiOnigiri,8341,5.0
aeroz,8341,4.0
Rewelka,8341,5.0
Ororon,8341,4.0
Sfalcin,8341,3.0
Akane666,8341,5.0
KidaShikage,8341,4.0
Killraven,8341,4.0
Messy,8341,4.0
Morlaer,8341,3.0
sin-chan,8341,4.0
embryo,8341,4.0
Hanamizu,8341,4.0
BlackWiltingRose,8341,5.0
ChattyIntrovert,8341,3.0
LeSeNoK,8341,5.0
marko8819,8341,4.0
Rini-pyon,8341,5.0
ShiroganeDx,8341,5.0
Malenaah,8341,4.0
Aerxya,8341,4.0
Zumirio,8341,4.0
gaara-hime,8341,5.0
gel3003,8341,5.0
dark-chaos,8341,5.0
Nike,8341,4.0
Otakezz,8341,4.0
Johanathann,8341,4.0
Gibz0matic,8341,4.0
TwinSoul,8341,3.0
AmeriLA,8341,4.0
huskyboykarl,8341,5.0
Khodan,8341,5.0
Shiro_Usagi,8341,3.0
ordinarydude,8341,4.0
Ryenn,8341,5.0
Everaldo,8341,4.0
ChokeBee,8341,4.0
hanzzzz89,8341,3.0
nevinowa,8341,4.0
emanime,8341,4.0
Kuraire,8341,3.0
mzpasaway13,8341,4.0
emmina08,8341,4.0
YumekuiAlice,8341,4.0
Darkbow,8341,3.0
allenjke,8341,3.0
Yukiteru37,8341,4.0
Narberal,8341,4.0
AmandaGini,8341,5.0
Rayjinn,8341,5.0
Mykkun,8341,4.0
Naoki-Saten,8341,4.0
KissMyAnthia,8341,4.0
Harumi_Hayashi,8341,4.0
Lyos18,8341,4.0
msarkar98,8341,4.0
Kyourai,8341,5.0
Daah,8341,4.0
ana21,8341,5.0
Wesleysan,8341,3.0
animan095,8341,3.0
RyuuNokaru,8341,4.0
Myokuro,8341,4.0
KaitonPT,8341,2.0
heruran,8341,4.0
TheSinner,8341,4.0
AcceleratorAngel,8341,4.0
Inujeck,8341,5.0
ani147,8341,3.0
xacthashtag,8341,3.0
tarugiio,8341,5.0
Bassam_,8341,5.0
4DEyes,8341,5.0
Meira_Eve,8341,4.0
TheTagre,8341,4.0
Zero_Shield,8341,2.0
Rowel_br,8341,3.0
Kelsifer,8341,4.0
Yoshimori_168,8341,4.0
-_Mahesvara_-,8341,5.0
00Mgsan,8341,4.0
AbdullaZ,8341,4.0
AK25,8341,2.0
AkashiMaou,8341,2.0
Alico_77,8341,4.0
Alufei,8341,4.0
Aplozia,8341,4.0
astaroth_01,8341,3.0
AutumnHues,8341,3.0
BakaAkisa,8341,5.0
Bizancio,8341,2.0
bladerv,8341,4.0
Blue_Rush,8341,4.0
Bot1nHere,8341,4.0
Chho,8341,4.0
ChromatusK,8341,5.0
ColdBlackTeaFan,8341,3.0
ComySunCo,8341,5.0
CondessaSakura,8341,4.0
Darkazuyagami,8341,4.0
Dasdsadzxczx,8341,4.0
DaXiaoJie,8341,5.0
Dayka5,8341,4.0
DeepO9,8341,4.0
DeusJuvenaldo,8341,4.0
dirz,8341,4.0
Gyachi,8341,4.0
hinagatari,8341,4.0
HitoriYume,8341,2.0
tomokki,8341,4.0
truji,8341,4.0
unCoVered,8341,2.0
Willowtry,8341,4.0
Xhiell,8341,4.0
yeims_,8341,4.0
YoiteAoyagi,8341,3.0
Yoruhau,8341,4.0
-Kazu,8341,4.0
-Sch,8341,5.0
-Elly--chwan,8341,5.0
imBones,8341,3.0
injoong,8341,4.0
inoueasuka__,8341,5.0
Jerome_Batts,8341,3.0
Jhongil,8341,5.0
joshie101,8341,4.0
phantom1305,8341,3.0
qweaenr,8341,4.0
Raegar,8341,4.0
Redacted_Howl,8341,4.0
Rusian,8341,4.0
SaintGold,8341,4.0
SakurahanaHime,8341,4.0
Senapi,8341,3.0
shiro_475,8341,5.0
Silvybeary,8341,4.0
SlothfulOtaku,8341,4.0
SouldeC,8341,4.0
Starchaser,8341,3.0
Stardew,8341,4.0
taniafh,8341,4.0
Tezsa,8341,3.0
Foxyclaws,8341,3.0
FushigiTenshi,8341,5.0
getchu,8341,3.0
Gintoki_007,8341,4.0
k4li,8341,4.0
Kaneki_Haise,8341,4.0
Karatz,8341,5.0
Kickassneko,8341,4.0
Knighto16,8341,3.0
Lacein,8341,4.0
Lefty112,8341,4.0
LegacyHeart,8341,3.0
MagicalYuuki,8341,4.0
mcamilasg,8341,4.0
MonkeyShell,8341,4.0
Myloxeth,8341,4.0
Nateal,8341,3.0
NekitaHiwatari,8341,4.0
nicwin,8341,4.0
NotJustJuice2,8341,4.0
Koungra,8456,4.0
NairaKitara,8456,5.0
Sorvarin,8456,4.0
eppyomega,8456,5.0
Ferentarius,8456,4.0
Falchatan,8456,4.0
Elkkira,8456,4.0
narusenpai,8456,5.0
dark-shit,8456,4.0
sintra,8456,5.0
yanger,8456,5.0
WinterRose,8456,4.0
kippei-san,8456,5.0
Soldiershin,8456,5.0
Exsequens,8456,5.0
Laurentius,8456,5.0
ChinaGirl,8456,5.0
Yuna20,8456,5.0
arff98,8456,3.0
Slasher,8456,5.0
Fragnostic,8456,5.0
Athria,8456,4.0
Silverus13,8456,5.0
gaikamoku,8456,3.0
Cursedflame,8456,5.0
Exam,8456,4.0
Baby-BL,8456,5.0
QuorQ,8456,4.0
Lina91,8456,5.0
Papy_Al,8456,5.0
Satsumayu,8456,3.0
JEOSAMA,8456,4.0
Faiir,8456,4.0
Nadrel,8456,5.0
kaozmarine,8456,3.0
Fenneko,8456,4.0
Fooly_Cooly,8456,4.0
imperius,8456,4.0
HaineChan,8456,5.0
Vatelema,8456,3.0
Xezcente,8456,5.0
Kijanka,8456,4.0
Leo2009,8456,4.0
scifer,8456,4.0
GodsDragon,8456,4.0
Maariee,8456,5.0
lacktorium,8456,5.0
meku,8456,5.0
missiemoon,8456,4.0
InnocentNyuu,8456,5.0
mika_88,8456,5.0
kage-kun,8456,4.0
Dainius,8456,4.0
StormHunter,8456,4.0
Talys,8456,5.0
zhenya,8456,4.0
Arthuro-Ray,8456,3.0
Harumika,8456,4.0
azoer,8456,4.0
Mo7ammed,8456,3.0
Chinkyu,8456,5.0
MonsterOtaku,8456,5.0
Mitsume,8456,5.0
Kiyra,8456,3.0
Juuni,8456,5.0
amukid08,8456,5.0
stuvi,8456,5.0
mroia,8456,5.0
dbfuentes,8456,5.0
Jasulan,8456,5.0
yukianime,8456,5.0
Ziva,8456,4.0
MRfej_,8456,5.0
msCandy,8456,5.0
_Judy-sama_,8456,5.0
nayne,8456,4.0
tailaria,8456,4.0
Nesia,8456,5.0
MaiMazoku,8456,5.0
Dark_Amber,8456,4.0
LorettaSorin,8456,4.0
Semimae,8456,5.0
taishel,8456,4.0
HinoKahoko,8456,4.0
Tipsyrools,8456,5.0
Nirnaeth,8456,5.0
NinjaChan,8456,5.0
Backha,8456,4.0
mastertek,8456,4.0
audry1000,8456,5.0
midnight_0805094,8456,5.0
ChibiOnigiri,8456,4.0
Ishxar,8456,5.0
hoppenscooter,8456,3.0
Hinotori_ru,8456,4.0
Ropogni,8456,3.0
mangafreakZX,8456,5.0
Akane666,8456,5.0
o0SeLin0o,8456,5.0
Lalwen_Liel,8456,5.0
LazyLuong,8456,4.0
Hanamizu,8456,5.0
icaro_i,8456,4.0
Ferchase,8456,4.0
lilyblossom2,8456,5.0
18kathy,8456,5.0
barring,8456,3.0
Moklyop,8456,4.0
Unspoken101,8456,4.0
Arwenia,8456,5.0
